country,cluster_id,year.x,year.y,lat,lon,lsms_id.x,lsms_id.y,diff_of_index,index_of_diff,asset_index.x,asset_index.y,n
ug,1080003,2005,2009,0.41141700744628906,33.1413688659668,ug_1080003_2005,ug_1080003_2009,0.5666403672321636,-1.075877722718247,0.3850732214385631,0.9517135886707268,5
ug,1080003,2005,2013,0.41141700744628906,33.1413688659668,ug_1080003_2005,ug_1080003_2013,1.067461086842188,-0.13355731387553504,0.3850732214385631,1.4525343082807511,5
ug,1080003,2009,2013,0.41141700744628906,33.1413688659668,ug_1080003_2009,ug_1080003_2013,0.5008207196100245,1.2054992377115736,0.9517135886707268,1.4525343082807511,5
ug,1080009,2005,2009,0.36969101428985596,33.18743133544922,ug_1080009_2005,ug_1080009_2009,-0.15940712645979924,-1.1484184409253926,-0.7801346904282425,-0.9395418168880416,8
ug,1080009,2005,2013,0.36969101428985596,33.18743133544922,ug_1080009_2005,ug_1080009_2013,0.2820094953180954,-1.6871040693810617,-0.7801346904282425,-0.498125195110147,8
ug,1080009,2009,2013,0.36969101428985596,33.18743133544922,ug_1080009_2009,ug_1080009_2013,0.4414166217778946,-0.27550679958680735,-0.9395418168880416,-0.498125195110147,8
ug,1080013,2005,2009,0.37626299262046814,33.19101333618164,ug_1080013_2005,ug_1080013_2009,0.08742162978881941,-0.8236640645366577,-1.0103977464597533,-0.9229761166709338,9
ug,1080013,2005,2013,0.37626299262046814,33.19101333618164,ug_1080013_2005,ug_1080013_2013,0.2083623500267952,-1.545359591719185,-1.0103977464597533,-0.8020353964329582,9
ug,1080013,2009,2013,0.37626299262046814,33.19101333618164,ug_1080013_2009,ug_1080013_2013,0.12094072023797572,-0.45851669831366554,-0.9229761166709338,-0.8020353964329582,9
ug,1080016,2005,2009,0.11219000071287155,33.477962493896484,ug_1080016_2005,ug_1080016_2009,-0.2059749757658469,-0.9942772387743397,-1.2450824312629474,-1.4510574070287943,7
ug,1080016,2005,2013,0.11219000071287155,33.477962493896484,ug_1080016_2005,ug_1080016_2013,0.4165329052046025,-1.4125979560472812,-1.2450824312629474,-0.8285495260583448,7
ug,1080016,2009,2013,0.11219000071287155,33.477962493896484,ug_1080016_2009,ug_1080016_2013,0.6225078809704494,-0.15514188840407975,-1.4510574070287943,-0.8285495260583448,7
ug,1080020,2005,2009,0.43574199080467224,32.803733825683594,ug_1080020_2005,ug_1080020_2009,-0.713372892999245,-1.0116122162928038,-0.28228051010260075,-0.9956534031018458,7
ug,1080020,2005,2013,0.43574199080467224,32.803733825683594,ug_1080020_2005,ug_1080020_2013,-0.09375869335793793,-1.5402605032255443,-0.28228051010260075,-0.3760392034605387,7
ug,1080020,2009,2013,0.43574199080467224,32.803733825683594,ug_1080020_2009,ug_1080020_2013,0.619614199641307,-0.2654694580638789,-0.9956534031018458,-0.3760392034605387,7
ug,1100001,2005,2009,-0.6392310261726379,31.529987335205078,ug_1100001_2005,ug_1100001_2009,-0.3568626000708818,-0.786692381443118,0.39667300174134223,0.03981040167046048,5
ug,1100001,2005,2013,-0.6392310261726379,31.529987335205078,ug_1100001_2005,ug_1100001_2013,0.4462075818522359,-0.9131160235571488,0.39667300174134223,0.8428805835935781,5
ug,1100001,2009,2013,-0.6392310261726379,31.529987335205078,ug_1100001_2009,ug_1100001_2013,0.8030701819231176,0.136755186754831,0.03981040167046048,0.8428805835935781,5
ug,1100005,2005,2009,-0.8871250152587891,31.711088180541992,ug_1100005_2005,ug_1100005_2009,0.412932681505294,-1.0484092401829765,-1.0540526517815507,-0.6411199702762567,6
ug,1100005,2005,2013,-0.8871250152587891,31.711088180541992,ug_1100005_2005,ug_1100005_2013,0.29227974245036276,-1.5131316938950752,-1.0540526517815507,-0.7617729093311879,6
ug,1100005,2009,2013,-0.8871250152587891,31.711088180541992,ug_1100005_2009,ug_1100005_2013,-0.12065293905493128,-0.201543624843237,-0.6411199702762567,-0.7617729093311879,6
ug,1100007,2005,2009,-0.5186120271682739,31.19443702697754,ug_1100007_2005,ug_1100007_2009,-0.3922293098073604,-1.4064299706431456,-0.5751128623386798,-0.9673421721460402,7
ug,1100007,2005,2013,-0.5186120271682739,31.19443702697754,ug_1100007_2005,ug_1100007_2013,0.29016364805492334,-1.9665910479056707,-0.5751128623386798,-0.2849492142837564,7
ug,1100007,2009,2013,-0.5186120271682739,31.19443702697754,ug_1100007_2009,ug_1100007_2013,0.6823929578622838,-0.2969822483936636,-0.9673421721460402,-0.2849492142837564,7
ug,1100009,2005,2009,-0.5088310241699219,31.33328628540039,ug_1100009_2005,ug_1100009_2009,-0.2447884703222844,-0.5322510135052035,-1.0764122016174875,-1.3212006719397718,9
ug,1100009,2005,2013,-0.5088310241699219,31.33328628540039,ug_1100009_2005,ug_1100009_2013,0.07951797857639187,-1.0895104766067425,-1.0764122016174875,-0.9968942230410955,9
ug,1100009,2009,2013,-0.5088310241699219,31.33328628540039,ug_1100009_2009,ug_1100009_2013,0.32430644889867627,-0.29408063423267733,-1.3212006719397718,-0.9968942230410955,9
ug,1100012,2005,2009,-0.5033609867095947,31.616069793701172,ug_1100012_2005,ug_1100012_2009,-0.36845274234216746,-1.426192001024857,0.0660518957562926,-0.30240084658587485,5
ug,1100012,2005,2013,-0.5033609867095947,31.616069793701172,ug_1100012_2005,ug_1100012_2013,-0.06653994441148663,-1.6944825427719377,0.0660518957562926,-4.8804865519402885e-4,5
ug,1100012,2009,2013,-0.5033609867095947,31.616069793701172,ug_1100012_2009,ug_1100012_2013,0.3019127979306808,-0.005111712878219041,-0.30240084658587485,-4.8804865519402885e-4,5
ug,1110001,2005,2009,0.14536699652671814,31.23105812072754,ug_1110001_2005,ug_1110001_2009,1.6884032421621846,-0.9105048673437949,-1.5516576473800063,0.1367455947821784,7
ug,1110001,2005,2013,0.14536699652671814,31.23105812072754,ug_1110001_2005,ug_1110001_2013,1.348449147609959,-1.1921151367055558,-1.5516576473800063,-0.20320849977004732,7
ug,1110001,2009,2013,0.14536699652671814,31.23105812072754,ug_1110001_2009,ug_1110001_2013,-0.33995409455222575,-0.018431440492898975,0.1367455947821784,-0.20320849977004732,7
ug,1110003,2005,2009,-0.292248010635376,31.478721618652344,ug_1110003_2005,ug_1110003_2009,-0.35903830418860405,-0.8637735206894095,-0.6567935882254246,-1.0158318924140286,8
ug,1110003,2005,2013,-0.292248010635376,31.478721618652344,ug_1110003_2005,ug_1110003_2013,-0.1924595757483603,-1.0870248533991194,-0.6567935882254246,-0.8492531639737848,8
ug,1110003,2009,2013,-0.292248010635376,31.478721618652344,ug_1110003_2009,ug_1110003_2013,0.16657872844024377,0.039927496159151976,-1.0158318924140286,-0.8492531639737848,8
ug,1120001,2005,2009,0.7265809774398804,32.91850662231445,ug_1120001_2005,ug_1120001_2009,-0.14744666127710204,-1.077991209683814,0.5495028763831878,0.4020562151060858,4
ug,1120001,2005,2013,0.7265809774398804,32.91850662231445,ug_1120001_2005,ug_1120001_2013,0.2662411986164384,-1.230476080605185,0.5495028763831878,0.8157440749996263,4
ug,1120001,2009,2013,0.7265809774398804,32.91850662231445,ug_1120001_2009,ug_1120001_2013,0.41368785989354045,0.11069395794749051,0.4020562151060858,0.8157440749996263,4
ug,1120003,2005,2009,0.8272349834442139,32.844085693359375,ug_1120003_2005,ug_1120003_2009,0.26075263698811435,-0.896711655233715,-0.9645666458136746,-0.7038140088255602,10
ug,1120003,2005,2013,0.8272349834442139,32.844085693359375,ug_1120003_2005,ug_1120003_2013,0.29411420362378543,-1.3300394542300618,-0.9645666458136746,-0.6704524421898891,10
ug,1120003,2009,2013,0.8272349834442139,32.844085693359375,ug_1120003_2009,ug_1120003_2013,0.033361566635671094,-0.17014897012748517,-0.7038140088255602,-0.6704524421898891,10
ug,1120006,2005,2009,0.7329099774360657,32.95875930786133,ug_1120006_2005,ug_1120006_2009,0.12632669807858354,-1.5277219114593932,-0.32245595602942695,-0.19612925795084343,5
ug,1120006,2005,2013,0.7329099774360657,32.95875930786133,ug_1120006_2005,ug_1120006_2013,-0.11970756732192214,-1.807856206066115,-0.32245595602942695,-0.4421635233513491,5
ug,1120006,2009,2013,0.7329099774360657,32.95875930786133,ug_1120006_2009,ug_1120006_2013,-0.2460342654005057,-0.01695546573785977,-0.19612925795084343,-0.4421635233513491,5
ug,1130004,2005,2009,0.3501270115375519,32.669986724853516,ug_1130004_2005,ug_1130004_2009,0.5706678635857997,-0.30215353473831114,0.11737238406435616,0.6880402476501558,5
ug,1130004,2005,2013,0.3501270115375519,32.669986724853516,ug_1130004_2005,ug_1130004_2013,0.6448634479770622,-0.03267836500421113,0.11737238406435616,0.7622358320414183,5
ug,1130004,2009,2013,0.3501270115375519,32.669986724853516,ug_1130004_2009,ug_1130004_2013,0.07419558439126255,0.5326539986029617,0.6880402476501558,0.7622358320414183,5
ug,1130006,2005,2009,0.375993013381958,32.53587341308594,ug_1130006_2005,ug_1130006_2009,0.8053016797514388,0.004546390989631222,0.8001380404327562,1.605439720184195,6
ug,1130006,2005,2013,0.375993013381958,32.53587341308594,ug_1130006_2005,ug_1130006_2013,1.0201181600698972,0.5942191697465046,0.8001380404327562,1.8202562005026532,6
ug,1130006,2009,2013,0.375993013381958,32.53587341308594,ug_1130006_2009,ug_1130006_2013,0.21481648031845835,0.8528516076257351,1.605439720184195,1.8202562005026532,6
ug,1130007,2005,2009,0.2618420124053955,32.55675506591797,ug_1130007_2005,ug_1130007_2009,1.1680675379391494,0.8117101516434974,1.075591751766313,2.2436592897054624,4
ug,1130007,2005,2013,0.2618420124053955,32.55675506591797,ug_1130007_2005,ug_1130007_2013,0.632075585446426,0.10728511472816453,1.075591751766313,1.707667337212739,4
ug,1130007,2009,2013,0.2618420124053955,32.55675506591797,ug_1130007_2009,ug_1130007_2013,-0.5359919524927234,-0.44124620804647113,2.2436592897054624,1.707667337212739,4
ug,1130010,2005,2009,0.039344001561403275,32.54038619995117,ug_1130010_2005,ug_1130010_2009,1.139315997497037,0.21671037461886752,-1.7257226311786376,-0.5864066336816004,7
ug,1130010,2005,2013,0.039344001561403275,32.54038619995117,ug_1130010_2005,ug_1130010_2013,0.524184456160792,-0.09673092557622369,-1.7257226311786376,-1.2015381750178455,7
ug,1130010,2009,2013,0.039344001561403275,32.54038619995117,ug_1130010_2009,ug_1130010_2013,-0.6151315413362451,-0.0502624713262294,-0.5864066336816004,-1.2015381750178455,7
ug,1130012,2005,2009,0.2656809985637665,32.46275329589844,ug_1130012_2005,ug_1130012_2009,0.23011782998486816,0.08993302540635328,2.9387717442723984,3.1688895742572667,3
ug,1130012,2005,2013,0.2656809985637665,32.46275329589844,ug_1130012_2005,ug_1130012_2013,-0.3945482182490882,-0.6055167581327079,2.9387717442723984,2.5442235260233104,3
ug,1130012,2009,2013,0.2656809985637665,32.46275329589844,ug_1130012_2009,ug_1130012_2013,-0.6246660482339563,-0.4322709546701995,3.1688895742572667,2.5442235260233104,3
ug,2010004,2005,2009,0.4314050078392029,33.81264114379883,ug_2010004_2005,ug_2010004_2009,-0.002694533798139245,-0.6594515240013386,-1.074612628982107,-1.0773071627802462,9
ug,2010004,2005,2013,0.4314050078392029,33.81264114379883,ug_2010004_2005,ug_2010004_2013,0.502286186929932,-0.9521779835566875,-1.074612628982107,-0.5723264420521749,9
ug,2010004,2009,2013,0.4314050078392029,33.81264114379883,ug_2010004_2009,ug_2010004_2013,0.5049807207280712,-0.029547630686487136,-1.0773071627802462,-0.5723264420521749,9
ug,2010006,2005,2009,0.3135190010070801,33.87063980102539,ug_2010006_2005,ug_2010006_2009,0.06152969907726861,-0.9129326250954729,-1.3809601169498011,-1.3194304178725327,8
ug,2010006,2005,2013,0.3135190010070801,33.87063980102539,ug_2010006_2005,ug_2010006_2013,0.6865466346301002,-1.5035549425340662,-1.3809601169498011,-0.694413482319701,8
ug,2010006,2009,2013,0.3135190010070801,33.87063980102539,ug_2010006_2009,ug_2010006_2013,0.6250169355528316,-0.32744348856973154,-1.3194304178725327,-0.694413482319701,8
ug,2010008,2005,2009,0.7115979790687561,33.68483352661133,ug_2010008_2005,ug_2010008_2009,-0.07581729364274936,-1.131216169697204,-0.9859049453648385,-1.061722239007588,6
ug,2010008,2005,2013,0.7115979790687561,33.68483352661133,ug_2010008_2005,ug_2010008_2013,0.3082368889885193,-1.6349928116768644,-0.9859049453648385,-0.6776680563763192,6
ug,2010008,2009,2013,0.7115979790687561,33.68483352661133,ug_2010008_2009,ug_2010008_2013,0.3840541826312687,-0.24059781311079884,-1.061722239007588,-0.6776680563763192,6
ug,2010009,2005,2009,0.10399899631738663,33.7830924987793,ug_2010009_2005,ug_2010009_2009,0.019970579602535385,-1.0971584144317237,-0.9713036957288153,-0.9513331161262799,8
ug,2010009,2005,2013,0.10399899631738663,33.7830924987793,ug_2010009_2005,ug_2010009_2013,0.20118079747288017,-1.7426641802162066,-0.9713036957288153,-0.770122898255935,8
ug,2010009,2009,2013,0.10399899631738663,33.7830924987793,ug_2010009_2009,ug_2010009_2013,0.1812102178703448,-0.38232693691562153,-0.9513331161262799,-0.770122898255935,8
ug,2030001,2005,2009,0.6159049868583679,33.470054626464844,ug_2030001_2005,ug_2030001_2009,-0.2594244305948868,-0.7068285368337461,0.5270329761240065,0.2676085455291196,5
ug,2030001,2005,2013,0.6159049868583679,33.470054626464844,ug_2030001_2005,ug_2030001_2013,0.5235722212848539,-0.3265365924204828,0.5270329761240065,1.0506051974088604,5
ug,2030001,2009,2013,0.6159049868583679,33.470054626464844,ug_2030001_2009,ug_2030001_2013,0.7829966518797408,0.643470773282125,0.2676085455291196,1.0506051974088604,5
ug,2030004,2005,2009,0.6236969828605652,33.47414779663086,ug_2030004_2005,ug_2030004_2009,-0.005265065742459805,-0.9618732799782466,1.3210725072758724,1.3158074415334127,8
ug,2030004,2005,2013,0.6236969828605652,33.47414779663086,ug_2030004_2005,ug_2030004_2013,-0.3910815781942758,-0.5217980954483737,1.3210725072758724,0.9299909290815966,8
ug,2030004,2009,2013,0.6236969828605652,33.47414779663086,ug_2030004_2009,ug_2030004_2013,-0.385816512451816,0.7032540133987346,1.3158074415334127,0.9299909290815966,8
ug,2030018,2005,2009,0.5728279948234558,33.47402572631836,ug_2030018_2005,ug_2030018_2009,0.11985561049627638,-1.1129058086660975,-1.036375533952752,-0.9165199234564757,8
ug,2030018,2005,2013,0.5728279948234558,33.47402572631836,ug_2030018_2005,ug_2030018_2013,0.5699083681364101,-1.4992022063139119,-1.036375533952752,-0.466467165816342,8
ug,2030018,2009,2013,0.5728279948234558,33.47402572631836,ug_2030018_2009,ug_2030018_2013,0.4500527576401337,-0.12311756877895264,-0.9165199234564757,-0.466467165816342,8
ug,2030023,2005,2009,0.674983024597168,33.5198974609375,ug_2030023_2005,ug_2030023_2009,0.3687671038152067,-0.9282068100861146,-1.0549221370621795,-0.6861550332469729,4
ug,2030023,2005,2013,0.674983024597168,33.5198974609375,ug_2030023_2005,ug_2030023_2013,0.8994967773819854,-0.6532914582785511,-1.0549221370621795,-0.15542535968019416,4
ug,2030023,2009,2013,0.674983024597168,33.5198974609375,ug_2030023_2009,ug_2030023_2013,0.5307296735667788,0.5380941806764254,-0.6861550332469729,-0.15542535968019416,4
ug,2030028,2005,2009,1.016564965248108,33.32797622680664,ug_2030028_2005,ug_2030028_2009,0.1633725151822265,0.19985896054019753,-1.591460209603414,-1.4280876944211875,9
ug,2030028,2005,2013,1.016564965248108,33.32797622680664,ug_2030028_2005,ug_2030028_2013,0.8319654331213765,-0.4366437909181647,-1.591460209603414,-0.7594947764820376,9
ug,2030028,2009,2013,1.016564965248108,33.32797622680664,ug_2030028_2009,ug_2030028_2013,0.66859291793915,-0.3733239225895005,-1.4280876944211875,-0.7594947764820376,9
ug,2040006,2005,2009,0.432437002658844,33.24067687988281,ug_2040006_2005,ug_2040006_2009,-0.5812834824422436,-1.2284901922663884,-0.20698489263114178,-0.7882683750733854,4
ug,2040006,2005,2013,0.432437002658844,33.24067687988281,ug_2040006_2005,ug_2040006_2013,0.6502799185295478,-0.6714411024381008,-0.20698489263114178,0.4432950258984059,4
ug,2040006,2009,2013,0.432437002658844,33.24067687988281,ug_2040006_2009,ug_2040006_2013,1.2315634009717913,0.8202279186971491,-0.7882683750733854,0.4432950258984059,4
ug,2040009,2005,2009,0.48548799753189087,33.238555908203125,ug_2040009_2005,ug_2040009_2009,-0.12519533240184086,-0.373160975962858,1.0646778848808778,0.9394825524790371,7
ug,2040009,2005,2013,0.48548799753189087,33.238555908203125,ug_2040009_2005,ug_2040009_2013,-0.10858840841467705,-0.28588674650504603,1.0646778848808778,0.9560894764662008,7
ug,2040009,2009,2013,0.48548799753189087,33.238555908203125,ug_2040009_2009,ug_2040009_2013,0.01660692398716376,0.35045305832667384,0.9394825524790371,0.9560894764662008,7
ug,2040012,2005,2009,0.6257629990577698,33.28877258300781,ug_2040012_2005,ug_2040012_2009,0.07750329997145561,-1.0490152015430574,-0.8957578495248159,-0.8182545495533603,9
ug,2040012,2005,2013,0.6257629990577698,33.28877258300781,ug_2040012_2005,ug_2040012_2013,0.3371273091794457,-1.5673050059843434,-0.8957578495248159,-0.5586305403453702,9
ug,2040012,2009,2013,0.6257629990577698,33.28877258300781,ug_2040012_2009,ug_2040012_2013,0.2596240092079901,-0.2551109755724243,-0.8182545495533603,-0.5586305403453702,9
ug,2040014,2005,2009,0.5513190031051636,33.12586212158203,ug_2040014_2005,ug_2040014_2009,-0.13295109024870289,-0.5702470237729459,-1.0369526370192192,-1.1699037272679222,7
ug,2040014,2005,2013,0.5513190031051636,33.12586212158203,ug_2040014_2005,ug_2040014_2013,-0.06785215114991876,-1.1273642418273964,-1.0369526370192192,-1.104804788169138,7
ug,2040014,2009,2013,0.5513190031051636,33.12586212158203,ug_2040014_2009,ug_2040014_2013,0.06509893909878413,-0.2939383891855886,-1.1699037272679222,-1.104804788169138,7
ug,2040015,2005,2009,0.5455639958381653,33.09376525878906,ug_2040015_2005,ug_2040015_2009,-0.13896538875788234,-1.3872553578471818,-0.5754348569855854,-0.7144002457434677,9
ug,2040015,2005,2013,0.5455639958381653,33.09376525878906,ug_2040015_2005,ug_2040015_2013,0.24359217994396384,-1.6508646230292063,-0.5754348569855854,-0.3318426770416215,9
ug,2040015,2009,2013,0.5455639958381653,33.09376525878906,ug_2040015_2009,ug_2040015_2013,0.3825575687018462,-4.3043631316270575e-4,-0.7144002457434677,-0.3318426770416215,9
ug,2050001,2005,2009,0.9244049787521362,33.13050842285156,ug_2050001_2005,ug_2050001_2009,0.1515969665108827,-1.212681225131246,-0.3963092755272515,-0.24471230901636878,5
ug,2050001,2005,2013,0.9244049787521362,33.13050842285156,ug_2050001_2005,ug_2050001_2013,0.06285033039490955,-1.3789970949267645,-0.3963092755272515,-0.3334589451323419,5
ug,2050001,2009,2013,0.9244049787521362,33.13050842285156,ug_2050001_2009,ug_2050001_2013,-0.08874663611597315,0.09686295907334361,-0.24471230901636878,-0.3334589451323419,5
ug,2050004,2005,2009,1.209233045578003,33.04792404174805,ug_2050004_2005,ug_2050004_2009,0.12261564998571543,-1.3667802013937993,-1.0468808273754593,-0.9242651773897439,7
ug,2050004,2005,2013,1.209233045578003,33.04792404174805,ug_2050004_2005,ug_2050004_2013,0.8289668836339721,-1.580876460633978,-1.0468808273754593,-0.21791394374148718,7
ug,2050004,2009,2013,1.209233045578003,33.04792404174805,ug_2050004_2009,ug_2050004_2013,0.7063512336482567,0.04908256962868277,-0.9242651773897439,-0.21791394374148718,7
ug,2050009,2005,2009,1.232990026473999,33.33122634887695,ug_2050009_2005,ug_2050009_2009,-0.13394292954003392,-1.1823219690641236,-1.1081719308223248,-1.2421148603623586,9
ug,2050009,2005,2013,1.232990026473999,33.33122634887695,ug_2050009_2005,ug_2050009_2013,0.46860236297262553,-1.3716649832057253,-1.1081719308223248,-0.6395695678496992,9
ug,2050009,2009,2013,1.232990026473999,33.33122634887695,ug_2050009_2009,ug_2050009_2013,0.6025452925126594,0.07383581472726002,-1.2421148603623586,-0.6395695678496992,9
ug,2050013,2005,2009,1.0601030588150024,33.010223388671875,ug_2050013_2005,ug_2050013_2009,-0.31152164682868866,-0.6727708776132406,-1.1303967749503403,-1.4419184217790288,8
ug,2050013,2005,2013,1.0601030588150024,33.010223388671875,ug_2050013_2005,ug_2050013_2013,0.34835020527161176,-1.022032255826645,-1.1303967749503403,-0.7820465696787285,8
ug,2050013,2009,2013,1.0601030588150024,33.010223388671875,ug_2050013_2009,ug_2050013_2013,0.6598718521003003,-0.08608254934454257,-1.4419184217790288,-0.7820465696787285,8
ug,2050022,2005,2009,1.0357780456542969,33.38786315917969,ug_2050022_2005,ug_2050022_2009,-0.3942285841473538,-1.1126010714319063,-0.9271828796160468,-1.3214114637634007,6
ug,2050022,2005,2013,1.0357780456542969,33.38786315917969,ug_2050022_2005,ug_2050022_2013,-0.22954077701259856,-1.5017330178435324,-0.9271828796160468,-1.1567236566286454,6
ug,2050022,2009,2013,1.0357780456542969,33.38786315917969,ug_2050022_2009,ug_2050022_2013,0.16468780713475523,-0.1259531175427645,-1.3214114637634007,-1.1567236566286454,6
ug,2070006,2005,2009,1.6636890172958374,33.96788787841797,ug_2070006_2005,ug_2070006_2009,0.32294580979921883,-0.13163775584892418,-1.3134873421651676,-0.9905415323659488,8
ug,2070006,2005,2013,1.6636890172958374,33.96788787841797,ug_2070006_2005,ug_2070006_2013,0.48811988568453385,-0.38892239185257216,-1.3134873421651676,-0.8253674564806338,8
ug,2070006,2009,2013,1.6636890172958374,33.96788787841797,ug_2070006_2009,ug_2070006_2013,0.165174075885315,0.005894192865213687,-0.9905415323659488,-0.8253674564806338,8
ug,2080001,2005,2009,1.4759960174560547,33.91716766357422,ug_2080001_2005,ug_2080001_2009,0.30351526355997743,0.28386867678080474,1.6660317998894896,1.969547063449467,4
ug,2080001,2005,2013,1.4759960174560547,33.91716766357422,ug_2080001_2005,ug_2080001_2013,0.45697582855903074,0.1539798038374369,1.6660317998894896,2.12300762844852,4
ug,2080001,2009,2013,1.4759960174560547,33.91716766357422,ug_2080001_2009,ug_2080001_2013,0.1534605649990533,0.13328995592549386,1.969547063449467,2.12300762844852,4
ug,2080003,2005,2009,1.1997159719467163,34.158424377441406,ug_2080003_2005,ug_2080003_2009,0.6601378738923855,0.25766544884747095,-1.6074308752042026,-0.9472930013118172,8
ug,2080003,2005,2013,1.1997159719467163,34.158424377441406,ug_2080003_2005,ug_2080003_2013,1.1385840810917904,-0.29304375659703996,-1.6074308752042026,-0.46884679411241215,8
ug,2080003,2009,2013,1.1997159719467163,34.158424377441406,ug_2080003_2009,ug_2080003_2013,0.478446207199405,-0.28753037657564917,-0.9472930013118172,-0.46884679411241215,8
ug,2080005,2005,2009,1.3721400499343872,33.90796661376953,ug_2080005_2005,ug_2080005_2009,-0.0744339914512793,-0.567467148794718,-1.1163508890767244,-1.190784880528004,7
ug,2080005,2005,2013,1.3721400499343872,33.90796661376953,ug_2080005_2005,ug_2080005_2013,0.5343089245725737,-1.0149960491508254,-1.1163508890767244,-0.5820419645041508,7
ug,2080005,2009,2013,1.3721400499343872,33.90796661376953,ug_2080005_2009,ug_2080005_2013,0.608742916023853,-0.1843500714872457,-1.190784880528004,-0.5820419645041508,7
ug,2080007,2005,2009,1.5315840244293213,34.050113677978516,ug_2080007_2005,ug_2080007_2009,0.03557479288331752,-0.04928920145306781,-1.9672586887103367,-1.9316838958270193,9
ug,2080007,2005,2013,1.5315840244293213,34.050113677978516,ug_2080007_2005,ug_2080007_2013,0.4619450863073049,-0.4215715651162797,-1.9672586887103367,-1.5053136024030318,9
ug,2080007,2009,2013,1.5315840244293213,34.050113677978516,ug_2080007_2009,ug_2080007_2013,0.4263702934239874,-0.1091035347943501,-1.9316838958270193,-1.5053136024030318,9
ug,2090011,2005,2009,0.8253170251846313,34.27238464355469,ug_2090011_2005,ug_2090011_2009,-0.09522400083895857,-0.5209926398448491,-1.2713060830811045,-1.3665300839200631,10
ug,2090011,2005,2013,0.8253170251846313,34.27238464355469,ug_2090011_2005,ug_2090011_2013,-0.013544315675925867,-1.0361479847235566,-1.2713060830811045,-1.2848503987570303,10
ug,2090011,2009,2013,0.8253170251846313,34.27238464355469,ug_2090011_2009,ug_2090011_2013,0.08167968516303273,-0.25197651600984583,-1.3665300839200631,-1.2848503987570303,10
ug,2090014,2005,2009,0.8027080297470093,34.30964660644531,ug_2090014_2005,ug_2090014_2009,-0.22129166725266983,-0.1455732417338985,-1.497195752823708,-1.7184874200763778,6
ug,2090014,2005,2013,0.8027080297470093,34.30964660644531,ug_2090014_2005,ug_2090014_2013,0.2819851542096245,-0.5639546450923602,-1.497195752823708,-1.2152105986140835,6
ug,2090014,2009,2013,0.8027080297470093,34.30964660644531,ug_2090014_2009,ug_2090014_2013,0.5032768214622944,-0.15520257448959998,-1.7184874200763778,-1.2152105986140835,6
ug,2090018,2005,2009,0.8838210105895996,34.384117126464844,ug_2090018_2005,ug_2090018_2009,-0.07760406214668453,-0.7913934220380722,-1.1260851146060444,-1.203689176752729,9
ug,2090018,2005,2013,0.8838210105895996,34.384117126464844,ug_2090018_2005,ug_2090018_2013,0.16123536194117058,-0.7130152939917032,-1.1260851146060444,-0.9648497526648737,9
ug,2090018,2009,2013,0.8838210105895996,34.384117126464844,ug_2090018_2009,ug_2090018_2013,0.2388394240878551,0.34155695691523075,-1.203689176752729,-0.9648497526648737,9
ug,2090022,2005,2009,0.8086889982223511,34.33626937866211,ug_2090022_2005,ug_2090022_2009,0.1218864203532635,-0.7151674772141813,-0.6717740137269629,-0.5498875933736994,10
ug,2090022,2005,2013,0.8086889982223511,34.33626937866211,ug_2090022_2005,ug_2090022_2013,-0.05539165674461876,-1.1337666650092297,-0.6717740137269629,-0.7271656704715816,10
ug,2090022,2009,2013,0.8086889982223511,34.33626937866211,ug_2090022_2009,ug_2090022_2013,-0.17727807709788224,-0.15542035892618652,-0.5498875933736994,-0.7271656704715816,10
ug,2090029,2005,2009,0.8695430159568787,34.38126754760742,ug_2090029_2005,ug_2090029_2009,-0.44567646660182575,-0.7351036353480181,-1.007819047737575,-1.4534955143394008,8
ug,2090029,2005,2013,0.8695430159568787,34.38126754760742,ug_2090029_2005,ug_2090029_2013,0.4688296317904717,-1.023251160126145,-1.007819047737575,-0.5389894159471034,8
ug,2090029,2009,2013,0.8695430159568787,34.38126754760742,ug_2090029_2009,ug_2090029_2013,0.9145060983922975,-0.024968695909265162,-1.4534955143394008,-0.5389894159471034,8
ug,2090037,2005,2009,1.054034948348999,34.37062072753906,ug_2090037_2005,ug_2090037_2009,-0.23189132354540976,-0.6472840736770484,-0.9500540074622543,-1.181945331007664,8
ug,2090037,2005,2013,1.054034948348999,34.37062072753906,ug_2090037_2005,ug_2090037_2013,0.24088861490488644,-0.9132521411425203,-0.9500540074622543,-0.7091653925573678,8
ug,2090037,2009,2013,1.054034948348999,34.37062072753906,ug_2090037_2009,ug_2090037_2013,0.4727799384502962,-0.0027892385966100663,-1.181945331007664,-0.7091653925573678,8
ug,2100007,2005,2009,1.2608000040054321,33.797054290771484,ug_2100007_2005,ug_2100007_2009,-0.033766027784483045,-0.3853564763554313,-1.2060057793351244,-1.2397718071196073,7
ug,2100007,2005,2013,1.2608000040054321,33.797054290771484,ug_2100007_2005,ug_2100007_2013,0.2792563556404932,-0.6174366274928043,-1.2060057793351244,-0.9267494236946311,7
ug,2100007,2009,2013,1.2608000040054321,33.797054290771484,ug_2100007_2009,ug_2100007_2013,0.3130223834249763,0.03109867773148886,-1.2397718071196073,-0.9267494236946311,7
ug,2110004,2005,2009,1.5614739656448364,33.306297302246094,ug_2110004_2005,ug_2110004_2009,-0.11242682057994002,-1.0627679283875988,-1.1275746501720194,-1.2400014707519595,10
